method,model,dataset_version,test_file_sha256,metric,n_seeds,n_values,seed_list,seed_42,seed_43,seed_44,mean,std,ci_low,ci_high,ci_note
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,completeness_score,1,1,42,1.0,,,1.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,top_1_accuracy,1,1,42,91.61,,,91.61,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,macro_f1,1,1,42,0.5578,,,0.5578,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_task_classification,1,1,42,17.88,,,17.88,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_kpi_selection,1,1,42,99.27,,,99.27,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_mapping_count,1,1,42,99.27,,,99.27,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_encoding,1,1,42,10.95,,,10.95,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_x_accuracy,1,1,42,75.18,,,75.18,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_y_accuracy,1,1,42,79.56,,,79.56,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_aggregate_accuracy,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_mapping_exact_accuracy,1,1,42,10.95,,,10.95,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_aggregate,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,avg_latency_ms,1,1,42,32963.8,,,32963.8,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_accuracy,1,1,42,91.61,,,91.61,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_consistency,1,1,42,100.0,,,100.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_clarification_rate,1,1,42,0.73,,,0.73,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_schema_rate,1,1,42,100.0,,,100.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,supported_claim_rate,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_recall_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_mrr_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_ndcg_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_query_coverage,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_top_3_support_rate,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,json_parse_rate,1,1,42,100.0,,,100.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,schema_validity_rate,1,1,42,46.72,,,46.72,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_object_rate,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,completeness_score,1,1,42,1.0,,,1.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,top_1_accuracy,1,1,42,92.34,,,92.34,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,macro_f1,1,1,42,0.4453,,,0.4453,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_task_classification,1,1,42,28.47,,,28.47,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_kpi_selection,1,1,42,98.91,,,98.91,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_mapping_count,1,1,42,98.91,,,98.91,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_encoding,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_x_accuracy,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_y_accuracy,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_aggregate_accuracy,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_mapping_exact_accuracy,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_aggregate,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,avg_latency_ms,1,1,42,30935.8,,,30935.8,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_accuracy,1,1,42,91.24,,,91.24,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_consistency,1,1,42,98.54,,,98.54,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_clarification_rate,1,1,42,1.09,,,1.09,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_schema_rate,1,1,42,99.27,,,99.27,,,,not reported for fewer than 5 independent seeds
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,supported_claim_rate,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_recall_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_mrr_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_ndcg_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_query_coverage,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_top_3_support_rate,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,json_parse_rate,1,1,42,30.29,,,30.29,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,schema_validity_rate,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_object_rate,1,1,42,12.04,,,12.04,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,completeness_score,1,1,42,0.2482,,,0.2482,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,top_1_accuracy,1,1,42,4.01,,,4.01,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,macro_f1,1,1,42,0.188,,,0.188,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_task_classification,1,1,42,1.09,,,1.09,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_kpi_selection,1,1,42,2.55,,,2.55,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_mapping_count,1,1,42,3.28,,,3.28,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_encoding,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_x_accuracy,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_y_accuracy,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_aggregate_accuracy,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_mapping_exact_accuracy,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_aggregate,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,avg_latency_ms,1,1,42,10141.1,,,10141.1,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_accuracy,1,1,42,6.57,,,6.57,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_consistency,1,1,42,1.82,,,1.82,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_clarification_rate,1,1,42,3.28,,,3.28,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_schema_rate,1,1,42,26.64,,,26.64,,,,not reported for fewer than 5 independent seeds
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,supported_claim_rate,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_recall_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_mrr_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_ndcg_at_3,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_query_coverage,1,0,42,,,,,,,,metric unavailable in source runs
prompt_only,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_top_3_support_rate,1,0,42,,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,json_parse_rate,3,3,"42,43,44",100.0,99.64,100.0,99.88,0.20784609690826494,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,schema_validity_rate,3,3,"42,43,44",1.09,1.46,1.09,1.2133333333333332,0.21361959960016147,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_object_rate,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,completeness_score,3,3,"42,43,44",1.0,0.9964,1.0,0.9988,0.0020784609690826803,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,top_1_accuracy,3,3,"42,43,44",1.09,1.09,1.09,1.09,0.0,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,macro_f1,3,3,"42,43,44",0.0217,0.1125,0.0217,0.05196666666666667,0.05242340444241802,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_task_classification,3,3,"42,43,44",0.36,0.36,0.36,0.36000000000000004,6.798699777552591e-17,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_kpi_selection,3,3,"42,43,44",1.09,1.09,1.09,1.09,0.0,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_mapping_count,3,3,"42,43,44",1.09,1.09,1.09,1.09,0.0,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_encoding,3,3,"42,43,44",0.0,0.36,0.36,0.24,0.20784609690826528,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_x_accuracy,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_y_accuracy,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_aggregate_accuracy,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_mapping_exact_accuracy,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_aggregate,3,3,"42,43,44",0.0,0.0,0.0,0.0,0.0,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,avg_latency_ms,3,3,"42,43,44",6596.6,6669.5,6627.1,6631.066666666667,36.611519134465304,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_accuracy,3,3,"42,43,44",1.09,0.73,1.46,1.0933333333333335,0.3650114153466071,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_consistency,3,3,"42,43,44",1.09,0.36,1.09,0.8466666666666667,0.42146569650842686,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_clarification_rate,3,3,"42,43,44",0.0,0.73,0.36,0.3633333333333333,0.36501141534660714,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_schema_rate,3,3,"42,43,44",100.0,100.0,100.0,100.0,0.0,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,supported_claim_rate,3,3,"42,43,44",77.78,64.58,77.78,73.38000000000001,7.621023553303062,,,not reported for fewer than 5 independent seeds
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_recall_at_3,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_mrr_at_3,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_ndcg_at_3,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_query_coverage,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,/lustre/mahdamld/ramin/ftm_runtime/models/Qwen3-1.7B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_top_3_support_rate,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,json_parse_rate,1,1,42,100.0,,,100.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,schema_validity_rate,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_object_rate,1,1,42,100.0,,,100.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,completeness_score,1,1,42,1.0,,,1.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,top_1_accuracy,1,1,42,82.12,,,82.12,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,macro_f1,1,1,42,0.4618,,,0.4618,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_task_classification,1,1,42,45.99,,,45.99,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_kpi_selection,1,1,42,99.27,,,99.27,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_mapping_count,1,1,42,99.27,,,99.27,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_encoding,1,1,42,10.58,,,10.58,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_x_accuracy,1,1,42,75.55,,,75.55,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_y_accuracy,1,1,42,81.39,,,81.39,,,,not reported for fewer than 5 independent seeds
